step,robot_id,x,y
8689,scout,21.244723880092337,33.78910702249003
8689,rover,18.490745141618532,11.749060271890821
8690,drone,36.24915937654885,12.249160356747907
8690,scout,21.244841380951122,33.78943423889943
8690,rover,18.490775596665284,11.751531396092329
8691,drone,36.24915937654885,12.249160356747907
8691,scout,21.244958881809907,33.789761455308835
8691,rover,18.490806051712035,11.754002520293836
8692,drone,36.24915937654885,12.249160356747907
8692,scout,21.245076382668692,33.79008867171824
8692,rover,18.490836506758786,11.756473644495344
8693,drone,36.24915937654885,12.249160356747907
8693,scout,21.245193883527477,33.79041588812764
8693,rover,18.490866961805537,11.758944768696852
8694,drone,36.24915937654885,12.249160356747907
8694,scout,21.245311384386262,33.79074310453704
8694,rover,18.490897416852288,11.76141589289836
8695,drone,36.24915937654885,12.249160356747907
8695,scout,21.245428885245047,33.791070320946446
8695,rover,18.49092787189904,11.763887017099867
8696,drone,36.24915937654885,12.249160356747907
8696,scout,21.245546386103833,33.79139753735585
8696,rover,18.49095832694579,11.766358141301374
8697,drone,36.24915937654885,12.249160356747907
8697,scout,21.245663886962618,33.79172475376525
8697,rover,18.49098878199254,11.768829265502882
8698,drone,36.24915937654885,12.249160356747907
8698,scout,21.245781387821403,33.792051970174654
8698,rover,18.491019237039293,11.77130038970439
8699,drone,36.24915937654885,12.249160356747907
8699,scout,21.245898888680188,33.79237918658406
8699,rover,18.491049692086044,11.773771513905897
8700,drone,36.24915937654885,12.249160356747907
8700,scout,21.246016389538973,33.79270640299346
8700,rover,18.491080147132795,11.776242638107405
8701,drone,36.24915937654885,12.249160356747907
8701,scout,21.246133890397758,33.79303361940286
8701,rover,18.491110602179546,11.778713762308913
8702,drone,36.24915937654885,12.249160356747907
8702,scout,21.246251391256543,33.793360835812265
8702,rover,18.491141057226297,11.78118488651042
8703,drone,36.24915937654885,12.249160356747907
8703,scout,21.246368892115328,33.79368805222167
8703,rover,18.49117151227305,11.783656010711928
8704,drone,36.24915937654885,12.249160356747907
8704,scout,21.246486392974113,33.79401526863107
8704,rover,18.4912019673198,11.786127134913436
8705,drone,36.24915937654885,12.249160356747907
8705,scout,21.246603893832898,33.794342485040474
8705,rover,18.49123242236655,11.788598259114943
8706,drone,36.24915937654885,12.249160356747907
8706,scout,21.246721394691683,33.79466970144988
8706,rover,18.491262877413302,11.79106938331645
8707,drone,36.24915937654885,12.249160356747907
8707,scout,21.246838895550468,33.79499691785928
8707,rover,18.491293332460053,11.793540507517958
8708,drone,36.24915937654885,12.249160356747907
8708,scout,21.246956396409253,33.79532413426868
8708,rover,18.491323787506804,11.796011631719466
8709,drone,36.24915937654885,12.249160356747907
8709,scout,21.247073897268038,33.795651350678085
8709,rover,18.491354242553555,11.798482755920974
8710,drone,36.24915937654885,12.249160356747907
8710,scout,21.247191398126823,33.79597856708749
8710,rover,18.491384697600306,11.800953880122481
8711,drone,36.24915937654885,12.249160356747907
8711,scout,21.247308898985608,33.79630578349689
8711,rover,18.491415152647058,11.803425004323989
8712,drone,36.24915937654885,12.249160356747907
8712,scout,21.247426399844393,33.79663299990629
8712,rover,18.49144560769381,11.805896128525497
8713,drone,36.24915937654885,12.249160356747907
8713,scout,21.247543900703178,33.796960216315696
8713,rover,18.49147606274056,11.808367252727004
8714,drone,36.24915937654885,12.249160356747907
8714,scout,21.247661401561963,33.7972874327251
8714,rover,18.49150651778731,11.810838376928512
8715,drone,36.24915937654885,12.249160356747907
8715,scout,21.247778902420748,33.7976146491345
8715,rover,18.491536972834062,11.81330950113002
8716,drone,36.24915937654885,12.249160356747907
8716,scout,21.247896403279533,33.797941865543905
8716,rover,18.491567427880813,11.815780625331527
8717,drone,36.24915937654885,12.249160356747907
8717,scout,21.24801390413832,33.79826908195331
8717,rover,18.491597882927564,11.818251749533035
8718,drone,36.24915937654885,12.249160356747907
8718,scout,21.248131404997103,33.79859629836271
8718,rover,18.491628337974316,11.820722873734542
8719,drone,36.24915937654885,12.249160356747907
8719,scout,21.24824890585589,33.79892351477211
8719,rover,18.491658793021067,11.82319399793605
8720,drone,36.24915937654885,12.249160356747907
8720,scout,21.248366406714673,33.799250731181516
8720,rover,18.491689248067818,11.825665122137558
8721,drone,36.24915937654885,12.249160356747907
8721,scout,21.24848390757346,33.79957794759092
8721,rover,18.49171970311457,11.828136246339065
8722,drone,36.24915937654885,12.249160356747907
8722,scout,21.248601408432243,33.79990516400032
8722,rover,18.49175015816132,11.830607370540573
8723,drone,36.24915937654885,12.249160356747907
8723,scout,21.24871890929103,33.800232380409724
8723,rover,18.49178061320807,11.83307849474208
8724,drone,36.24915937654885,12.249160356747907
8724,scout,21.248836410149814,33.80055959681913
8724,rover,18.491811068254822,11.835549618943588
8725,drone,36.24915937654885,12.249160356747907
8725,scout,21.2489539110086,33.80088681322853
8725,rover,18.491841523301574,11.838020743145096
8726,drone,36.24915937654885,12.249160356747907
8726,scout,21.249071411867384,33.80121402963793
8726,rover,18.491871978348325,11.840491867346604
8727,drone,36.24915937654885,12.249160356747907
8727,scout,21.24918891272617,33.801541246047336
8727,rover,18.491902433395076,11.842962991548111
8728,drone,36.24915937654885,12.249160356747907
8728,scout,21.249306413584954,33.80186846245674
8728,rover,18.491932888441827,11.845434115749619
8729,drone,36.24915937654885,12.249160356747907
8729,scout,21.24942391444374,33.80219567886614
8729,rover,18.491963343488578,11.847905239951126
8730,drone,36.24915937654885,12.249160356747907
8730,scout,21.249541415302524,33.802522895275544
8730,rover,18.49199379853533,11.850376364152634
8731,drone,36.24915937654885,12.249160356747907
8731,scout,21.24965891616131,33.80285011168495
8731,rover,18.49202425358208,11.852847488354142
8732,drone,36.24915937654885,12.249160356747907
8732,scout,21.249776417020094,33.80317732809435
8732,rover,18.49205470862883,11.85531861255565
8733,drone,36.24915937654885,12.249160356747907
8733,scout,21.24989391787888,33.80350454450375
8733,rover,18.492085163675583,11.857789736757157
8734,drone,36.24915937654885,12.249160356747907
8734,scout,21.250011418737664,33.803831760913155
8734,rover,18.492115618722334,11.860260860958665
8735,drone,36.24915937654885,12.249160356747907
8735,scout,21.25012891959645,33.80415897732256
8735,rover,18.492146073769085,11.862731985160172
8736,drone,36.24915937654885,12.249160356747907
8736,scout,21.250246420455234,33.80448619373196
8736,rover,18.492176528815836,11.86520310936168
8737,drone,36.24915937654885,12.249160356747907
8737,scout,21.25036392131402,33.804813410141364
8737,rover,18.492206983862587,11.867674233563188
8738,drone,36.24915937654885,12.249160356747907
8738,scout,21.250481422172804,33.80514062655077
8738,rover,18.49223743890934,11.870145357764695
8739,drone,36.24915937654885,12.249160356747907
8739,scout,21.25059892303159,33.80546784296017
8739,rover,18.49226789395609,11.872616481966203
8740,drone,36.24915937654885,12.249160356747907
8740,scout,21.250716423890374,33.80579505936957
8740,rover,18.49229834900284,11.87508760616771
8741,drone,36.24915937654885,12.249160356747907
8741,scout,21.25083392474916,33.806122275778975
8741,rover,18.492328804049595,11.877558730369218
8742,drone,36.24915937654885,12.249160356747907
8742,scout,21.250951425607944,33.80644949218838
8742,rover,18.492359259096347,11.880029854570726
8743,drone,36.24915937654885,12.249160356747907
8743,scout,21.25106892646673,33.80677670859778
8743,rover,18.4923897141431,11.882500978772233
8744,drone,36.24915937654885,12.249160356747907
8744,scout,21.251186427325514,33.80710392500718
8744,rover,18.492420169189852,11.884972102973741
8745,drone,36.24915937654885,12.249160356747907
8745,scout,21.2513039281843,33.807431141416586
8745,rover,18.492450624236607,11.887443227175249
8746,drone,36.24915937654885,12.249160356747907
8746,scout,21.251421429043084,33.80775835782599
8746,rover,18.49248107928336,11.889914351376756
8747,drone,36.24915937654885,12.249160356747907
8747,scout,21.25153892990187,33.80808557423539
8747,rover,18.492511534330113,11.892385475578264
8748,drone,36.24915937654885,12.249160356747907
8748,scout,21.251656430760654,33.808412790644795
8748,rover,18.492541989376864,11.894856599779771
8749,drone,36.24915937654885,12.249160356747907
8749,scout,21.25177393161944,33.8087400070542
8749,rover,18.49257244442362,11.89732772398128
8750,drone,36.24915937654885,12.249160356747907
8750,scout,21.251891432478224,33.8090672234636
8750,rover,18.49260289947037,11.899798848182787
8751,drone,36.24915937654885,12.249160356747907
8751,scout,21.25200893333701,33.809394439873
8751,rover,18.492633354517125,11.902269972384294
8752,drone,36.24915937654885,12.249160356747907
8752,scout,21.252126434195795,33.809721656282406
8752,rover,18.492663809563876,11.904741096585802
8753,drone,36.24915937654885,12.249160356747907
8753,scout,21.25224393505458,33.81004887269181
8753,rover,18.49269426461063,11.90721222078731
8754,drone,36.24915937654885,12.249160356747907
8754,scout,21.252361435913365,33.81037608910121
8754,rover,18.49272471965738,11.909683344988817
8755,drone,36.24915937654885,12.249160356747907
8755,scout,21.25247893677215,33.810703305510614
8755,rover,18.492755174704136,11.912154469190325
8756,drone,36.24915937654885,12.249160356747907
8756,scout,21.252596437630935,33.81103052192002
8756,rover,18.492785629750887,11.914625593391833
8757,drone,36.24915937654885,12.249160356747907
8757,scout,21.25271393848972,33.81135773832942
8757,rover,18.492816084797642,11.91709671759334
8758,drone,36.24915937654885,12.249160356747907
8758,scout,21.252831439348505,33.81168495473882
8758,rover,18.492846539844393,11.919567841794848
8759,drone,36.24915937654885,12.249160356747907
8759,scout,21.25294894020729,33.812012171148226
8759,rover,18.492876994891148,11.922038965996355
8760,drone,36.24915937654885,12.249160356747907
8760,scout,21.253066441066075,33.81233938755763
8760,rover,18.4929074499379,11.924510090197863
8761,drone,36.24915937654885,12.249160356747907
8761,scout,21.25318394192486,33.81266660396703
8761,rover,18.492937904984654,11.92698121439937
8762,drone,36.24915937654885,12.249160356747907
8762,scout,21.253301442783645,33.812993820376434
8762,rover,18.492968360031405,11.929452338600878
8763,drone,36.24915937654885,12.249160356747907
8763,scout,21.25341894364243,33.81332103678584
8763,rover,18.49299881507816,11.931923462802386
8764,drone,36.24915937654885,12.249160356747907
8764,scout,21.253536444501215,33.81364825319524
8764,rover,18.49302927012491,11.934394587003894
8765,drone,36.24915937654885,12.249160356747907
8765,scout,21.25365394536,33.81397546960464
8765,rover,18.493059725171666,11.936865711205401
8766,drone,36.24915937654885,12.249160356747907
8766,scout,21.253771446218785,33.814302686014045
8766,rover,18.493090180218417,11.939336835406909
8767,drone,36.24915937654885,12.249160356747907
8767,scout,21.25388894707757,33.81462990242345
8767,rover,18.49312063526517,11.941807959608417
8768,drone,36.24915937654885,12.249160356747907
8768,scout,21.254006447936355,33.81495711883285
8768,rover,18.493151090311923,11.944279083809924
8769,drone,36.24915937654885,12.249160356747907
8769,scout,21.25412394879514,33.815284335242254
8769,rover,18.493181545358677,11.946750208011432
8770,drone,36.24915937654885,12.249160356747907
8770,scout,21.254241449653925,33.815611551651656
8770,rover,18.49321200040543,11.94922133221294
8771,drone,36.24915937654885,12.249160356747907
8771,scout,21.25435895051271,33.81593876806106
8771,rover,18.493242455452183,11.951692456414447
8772,drone,36.24915937654885,12.249160356747907
8772,scout,21.254476451371495,33.81626598447046
8772,rover,18.493272910498934,11.954163580615955
8773,drone,36.24915937654885,12.249160356747907
8773,scout,21.25459395223028,33.816593200879865
8773,rover,18.49330336554569,11.956634704817462
8774,drone,36.24915937654885,12.249160356747907
8774,scout,21.254711453089065,33.81692041728927
8774,rover,18.49333382059244,11.95910582901897
8775,drone,36.24915937654885,12.249160356747907
8775,scout,21.25482895394785,33.81724763369867
8775,rover,18.493364275639195,11.961576953220478
8776,drone,36.24915937654885,12.249160356747907
8776,scout,21.254946454806635,33.81757485010807
8776,rover,18.493394730685946,11.964048077421985
8777,drone,36.24915937654885,12.249160356747907
8777,scout,21.25506395566542,33.817902066517476
8777,rover,18.4934251857327,11.966519201623493
8778,drone,36.24915937654885,12.249160356747907
8778,scout,21.255181456524205,33.81822928292688
8778,rover,18.49345564077945,11.968990325825
8779,drone,36.24915937654885,12.249160356747907
8779,scout,21.25529895738299,33.81855649933628
8779,rover,18.493486095826206,11.971461450026508
8780,drone,36.24915937654885,12.249160356747907
8780,scout,21.255416458241776,33.818883715745685
8780,rover,18.493516550872958,11.973932574228016
8781,drone,36.24915937654885,12.249160356747907
8781,scout,21.25553395910056,33.81921093215509
8781,rover,18.493547005919712,11.976403698429523
8782,drone,36.24915937654885,12.249160356747907
8782,scout,21.255651459959346,33.81953814856449
8782,rover,18.493577460966463,11.978874822631031
8783,drone,36.24915937654885,12.249160356747907
8783,scout,21.25576896081813,33.81986536497389
8783,rover,18.493607916013218,11.981345946832539
8784,drone,36.24915937654885,12.249160356747907
8784,scout,21.255886461676916,33.820192581383296
8784,rover,18.49363837105997,11.983817071034046
8785,drone,36.24915937654885,12.249160356747907
8785,scout,21.2560039625357,33.8205197977927
8785,rover,18.493668826106724,11.986288195235554
8786,drone,36.24915937654885,12.249160356747907
8786,scout,21.256121463394486,33.8208470142021
8786,rover,18.493699281153475,11.988759319437062
8787,drone,36.24915937654885,12.249160356747907
8787,scout,21.25623896425327,33.821174230611504
8787,rover,18.49372973620023,11.99123044363857
8788,drone,36.24915937654885,12.249160356747907
8788,scout,21.256356465112056,33.82150144702091
8788,rover,18.49376019124698,11.993701567840077
8789,drone,36.24915937654885,12.249160356747907
8789,scout,21.25647396597084,33.82182866343031
8789,rover,18.493790646293736,11.996172692041585
8790,drone,36.24915937654885,12.249160356747907
8790,scout,21.256591466829626,33.82215587983971
8790,rover,18.493821101340487,11.998643816243092
8791,drone,36.24915937654885,12.249160356747907
8791,scout,21.25670896768841,33.822483096249115
8791,rover,18.49385155638724,12.0011149404446
8792,drone,36.24915937654885,12.249160356747907
8792,scout,21.256826468547196,33.82281031265852
8792,rover,18.493865904962437,12.004612876888366
8793,drone,36.24915937654885,12.249160356747907
8793,scout,21.25694396940598,33.82313752906792
8793,rover,18.493880253537633,12.008110813332133
8794,drone,36.24915937654885,12.249160356747907
8794,scout,21.257061470264766,33.823464745477324
8794,rover,18.493894602112828,12.011608749775899
8795,drone,36.24915937654885,12.249160356747907
8795,scout,21.25717897112355,33.82379196188673
8795,rover,18.493908950688024,12.015106686219665
8796,drone,36.24915937654885,12.249160356747907
8796,scout,21.257296471982336,33.82411917829613
8796,rover,18.49392329926322,12.018604622663432
8797,drone,36.24915937654885,12.249160356747907
8797,scout,21.25741397284112,33.82444639470553
8797,rover,18.493937647838415,12.022102559107198
8798,drone,36.24915937654885,12.249160356747907
8798,scout,21.257531473699906,33.824773611114935
8798,rover,18.49395199641361,12.025600495550965
8799,drone,36.24915937654885,12.249160356747907
8799,scout,21.25764897455869,33.82510082752434
8799,rover,18.493966344988806,12.029098431994731
8800,drone,36.24915937654885,12.249160356747907
8800,scout,21.257766475417476,33.82542804393374
8800,rover,18.493980693564,12.032596368438497
8801,drone,36.24915937654885,12.249160356747907
8801,scout,21.25788397627626,33.82575526034314
8801,rover,18.493995042139197,12.036094304882264
8802,drone,36.24915937654885,12.249160356747907
8802,scout,21.258001477135046,33.826082476752546
8802,rover,18.494009390714393,12.03959224132603
8803,drone,36.24915937654885,12.249160356747907
8803,scout,21.25811897799383,33.82640969316195
8803,rover,18.494023739289588,12.043090177769797
8804,drone,36.24915937654885,12.249160356747907
8804,scout,21.258236478852616,33.82673690957135
8804,rover,18.494038087864784,12.046588114213563
8805,drone,36.24915937654885,12.249160356747907
8805,scout,21.2583539797114,33.827064125980755
8805,rover,18.49405243643998,12.05008605065733
8806,drone,36.24915937654885,12.249160356747907
8806,scout,21.258471480570186,33.82739134239016
8806,rover,18.494066785015175,12.053583987101096
8807,drone,36.24915937654885,12.249160356747907
8807,scout,21.25858898142897,33.82771855879956
8807,rover,18.49408113359037,12.057081923544862
8808,drone,36.24915937654885,12.249160356747907
8808,scout,21.258706482287757,33.82804577520896
8808,rover,18.494095482165566,12.060579859988628
8809,drone,36.24915937654885,12.249160356747907
8809,scout,21.25882398314654,33.828372991618366
8809,rover,18.49410983074076,12.064077796432395
8810,drone,36.24915937654885,12.249160356747907
8810,scout,21.258941484005327,33.82870020802777
8810,rover,18.494124179315957,12.067575732876161
8811,drone,36.24915937654885,12.249160356747907
8811,scout,21.25905898486411,33.82902742443717
8811,rover,18.494138527891153,12.071073669319928
8812,drone,36.24915937654885,12.249160356747907
8812,scout,21.259176485722897,33.829354640846574
8812,rover,18.494152876466348,12.074571605763694
8813,drone,36.24915937654885,12.249160356747907
8813,scout,21.25929398658168,33.82968185725598
8813,rover,18.494167225041544,12.07806954220746
8814,drone,36.24915937654885,12.249160356747907
8814,scout,21.259411487440467,33.83000907366538
8814,rover,18.49418157361674,12.081567478651227
8815,drone,36.24915937654885,12.249160356747907
8815,scout,21.25952898829925,33.83033629007478
8815,rover,18.494195922191935,12.085065415094993
8816,drone,36.24915937654885,12.249160356747907
8816,scout,21.259646489158037,33.830663506484186
8816,rover,18.49421027076713,12.08856335153876
8817,drone,36.24915937654885,12.249160356747907
8817,scout,21.259763990016822,33.83099072289359
8817,rover,18.494224619342326,12.092061287982526
8818,drone,36.24915937654885,12.249160356747907
8818,scout,21.259881490875607,33.83131793930299
8818,rover,18.49423896791752,12.095559224426292
8819,drone,36.24915937654885,12.249160356747907
8819,scout,21.259998991734392,33.831645155712394
8819,rover,18.494253316492717,12.099057160870059
8820,drone,36.24915937654885,12.249160356747907
8820,scout,21.260116492593177,33.8319723721218
8820,rover,18.494267665067913,12.102555097313825
8821,drone,36.24915937654885,12.249160356747907
8821,scout,21.260233993451962,33.8322995885312
8821,rover,18.494282013643108,12.106053033757592
8822,drone,36.24915937654885,12.249160356747907
8822,scout,21.260351494310747,33.8326268049406
8822,rover,18.494296362218304,12.109550970201358
8823,drone,36.24915937654885,12.249160356747907
8823,scout,21.260468995169532,33.832954021350005
8823,rover,18.4943107107935,12.113048906645124
8824,drone,36.24915937654885,12.249160356747907
8824,scout,21.260586496028317,33.83328123775941
8824,rover,18.494325059368695,12.11654684308889
8825,drone,36.24915937654885,12.249160356747907
8825,scout,21.260703996887102,33.83360845416881
8825,rover,18.49433940794389,12.120044779532657
8826,drone,36.24915937654885,12.249160356747907
8826,scout,21.260821497745887,33.833935670578214
8826,rover,18.494353756519086,12.123542715976424
8827,drone,36.24915937654885,12.249160356747907
8827,scout,21.260938998604672,33.83426288698762
8827,rover,18.49436810509428,12.12704065242019
8828,drone,36.24915937654885,12.249160356747907
8828,scout,21.261056499463457,33.83459010339702
8828,rover,18.494382453669477,12.130538588863956
8829,drone,36.24915937654885,12.249160356747907
8829,scout,21.261174000322242,33.83491731980642
8829,rover,18.494396802244673,12.134036525307723
8830,drone,36.24915937654885,12.249160356747907
8830,scout,21.261291501181027,33.835244536215825
8830,rover,18.494411150819868,12.137534461751489
8831,drone,36.24915937654885,12.249160356747907
8831,scout,21.261409002039812,33.83557175262523
8831,rover,18.494425499395064,12.141032398195255
8832,drone,36.24915937654885,12.249160356747907
8832,scout,21.261526502898597,33.83589896903463
8832,rover,18.49443984797026,12.144530334639022
8833,drone,36.24915937654885,12.249160356747907
8833,scout,21.261644003757382,33.83622618544403
8833,rover,18.494454196545455,12.148028271082788
8834,drone,36.24915937654885,12.249160356747907
8834,scout,21.261761504616167,33.836553401853436
8834,rover,18.49446854512065,12.151526207526555
8835,drone,36.24915937654885,12.249160356747907
8835,scout,21.261879005474952,33.83688061826284
8835,rover,18.494482893695846,12.155024143970321
8836,drone,36.24915937654885,12.249160356747907
8836,scout,21.261996506333737,33.83720783467224
8836,rover,18.49449724227104,12.158522080414087
8837,drone,36.24915937654885,12.249160356747907
8837,scout,21.262114007192523,33.837535051081645
8837,rover,18.494511590846237,12.162020016857854
8838,drone,36.24915937654885,12.249160356747907
8838,scout,21.262231508051308,33.83786226749105
8838,rover,18.494525939421433,12.16551795330162
8839,drone,36.24915937654885,12.249160356747907
8839,scout,21.262349008910093,33.83818948390045
8839,rover,18.494540287996628,12.169015889745387
8840,drone,36.24915937654885,12.249160356747907
8840,scout,21.262466509768878,33.83851670030985
8840,rover,18.494554636571824,12.172513826189153
8841,drone,36.24915937654885,12.249160356747907
8841,scout,21.262584010627663,33.838843916719256
8841,rover,18.49456898514702,12.17601176263292
8842,drone,36.24915937654885,12.249160356747907
8842,scout,21.262701511486448,33.83917113312866
8842,rover,18.494583333722215,12.179509699076686
8843,drone,36.24915937654885,12.249160356747907
8843,scout,21.262819012345233,33.83949834953806
8843,rover,18.49459768229741,12.183007635520452
8844,drone,36.24915937654885,12.249160356747907
8844,scout,21.262936513204018,33.839825565947464
8844,rover,18.494612030872606,12.186505571964219
8845,drone,36.24915937654885,12.249160356747907
8845,scout,21.263054014062803,33.84015278235687
8845,rover,18.4946263794478,12.190003508407985
8846,drone,36.24915937654885,12.249160356747907
8846,scout,21.263171514921588,33.84047999876627
8846,rover,18.494640728022997,12.193501444851751
8847,drone,36.24915937654885,12.249160356747907
8847,scout,21.263289015780373,33.84080721517567
8847,rover,18.494655076598193,12.196999381295518
8848,drone,36.24915937654885,12.249160356747907
8848,scout,21.263406516639158,33.841134431585076
8848,rover,18.494669425173388,12.200497317739284
8849,drone,36.24915937654885,12.249160356747907
8849,scout,21.263524017497943,33.84146164799448
8849,rover,18.494683773748584,12.20399525418305
8850,drone,36.24915937654885,12.249160356747907
8850,scout,21.263641518356728,33.84178886440388
8850,rover,18.49469812232378,12.207493190626817
8851,drone,36.24915937654885,12.249160356747907
8851,scout,21.263759019215513,33.842116080813284
8851,rover,18.494712470898975,12.210991127070583
8852,drone,36.24915937654885,12.249160356747907
8852,scout,21.263876520074298,33.84244329722269
8852,rover,18.49472681947417,12.21448906351435
8853,drone,36.24915937654885,12.249160356747907
8853,scout,21.263994020933083,33.84277051363209
8853,rover,18.494741168049366,12.217986999958116
8854,drone,36.24915937654885,12.249160356747907
8854,scout,21.264111521791868,33.84309773004149
8854,rover,18.49475551662456,12.221484936401882
8855,drone,36.24915937654885,12.249160356747907
8855,scout,21.264229022650653,33.843424946450895
8855,rover,18.494769865199757,12.224982872845649
8856,drone,36.24915937654885,12.249160356747907
8856,scout,21.264346523509438,33.8437521628603
8856,rover,18.494784213774953,12.228480809289415
8857,drone,36.24915937654885,12.249160356747907
8857,scout,21.264464024368223,33.8440793792697
8857,rover,18.494798562350148,12.231978745733182
8858,drone,36.24915937654885,12.249160356747907
8858,scout,21.26458152522701,33.844406595679104
8858,rover,18.494812910925344,12.235476682176948
8859,drone,36.24915937654885,12.249160356747907
8859,scout,21.264699026085793,33.844733812088506
8859,rover,18.49482725950054,12.238974618620714
8860,drone,36.24915937654885,12.249160356747907
8860,scout,21.26481652694458,33.84506102849791
8860,rover,18.494841608075735,12.24247255506448
8861,drone,36.24915937654885,12.249160356747907
8861,scout,21.264934027803363,33.84538824490731
8861,rover,18.49485595665093,12.245970491508247
8862,drone,36.24915937654885,12.249160356747907
8862,scout,21.26505152866215,33.845715461316715
8862,rover,18.494870305226126,12.249468427952014
8863,drone,36.24915937654885,12.249160356747907
8863,scout,21.265169029520933,33.84604267772612
8863,rover,18.49488465380132,12.25296636439578
8864,drone,36.24915937654885,12.249160356747907
8864,scout,21.26528653037972,33.84636989413552
8864,rover,18.494899002376517,12.256464300839546
8865,drone,36.24915937654885,12.249160356747907
8865,scout,21.265404031238504,33.84669711054492
8865,rover,18.494913350951713,12.259962237283313
8866,drone,36.24915937654885,12.249160356747907
8866,scout,21.26552153209729,33.847024326954326
8866,rover,18.494927699526908,12.26346017372708
8867,drone,36.24915937654885,12.249160356747907
8867,scout,21.265639032956074,33.84735154336373
8867,rover,18.494942048102104,12.266958110170846
8868,drone,36.24915937654885,12.249160356747907
8868,scout,21.26575653381486,33.84767875977313
8868,rover,18.4949563966773,12.270456046614612
8869,drone,36.24915937654885,12.249160356747907
8869,scout,21.265874034673644,33.848005976182534
8869,rover,18.494970745252495,12.273953983058378
8870,drone,36.24915937654885,12.249160356747907
8870,scout,21.26599153553243,33.84833319259194
8870,rover,18.49498509382769,12.277451919502145
8871,drone,36.24915937654885,12.249160356747907
8871,scout,21.266109036391214,33.84866040900134
8871,rover,18.494999442402886,12.280949855945911
8872,drone,36.24915937654885,12.249160356747907
8872,scout,21.26622653725,33.84898762541074
8872,rover,18.49501379097808,12.284447792389678
8873,drone,36.24915937654885,12.249160356747907
8873,scout,21.266344038108784,33.849314841820146
8873,rover,18.495028139553277,12.287945728833444
8874,drone,36.24915937654885,12.249160356747907
8874,scout,21.26646153896757,33.84964205822955
8874,rover,18.495042488128473,12.29144366527721
8875,drone,36.24915937654885,12.249160356747907
8875,scout,21.266579039826354,33.84996927463895
8875,rover,18.495056836703668,12.294941601720977
8876,drone,36.24915937654885,12.249160356747907
8876,scout,21.26669654068514,33.850296491048354
8876,rover,18.495071185278864,12.298439538164743
8877,drone,36.24915937654885,12.249160356747907
8877,scout,21.266814041543924,33.85062370745776
8877,rover,18.49508553385406,12.30193747460851
8878,drone,36.24915937654885,12.249160356747907
8878,scout,21.26693154240271,33.85095092386716
8878,rover,18.495099882429255,12.305435411052276
8879,drone,36.24915937654885,12.249160356747907
8879,scout,21.267049043261494,33.85127814027656
8879,rover,18.49511423100445,12.308933347496042
8880,drone,36.24915937654885,12.249160356747907
8880,scout,21.26716654412028,33.851605356685965
8880,rover,18.495128579579646,12.312431283939809
8881,drone,36.24915937654885,12.249160356747907
8881,scout,21.267284044979064,33.85193257309537
8881,rover,18.49514292815484,12.315929220383575
8882,drone,36.24915937654885,12.249160356747907
8882,scout,21.26740154583785,33.85225978950477
8882,rover,18.495157276730037,12.319427156827341
8883,drone,36.24915937654885,12.249160356747907
8883,scout,21.267519046696634,33.852587005914174
8883,rover,18.495171625305233,12.322925093271108
8884,drone,36.24915937654885,12.249160356747907
8884,scout,21.26763654755542,33.85291422232358
8884,rover,18.495185973880428,12.326423029714874
8885,drone,36.24915937654885,12.249160356747907
8885,scout,21.267754048414204,33.85324143873298
8885,rover,18.495200322455624,12.32992096615864
8886,drone,36.24915937654885,12.249160356747907
8886,scout,21.26787154927299,33.85356865514238
8886,rover,18.49521467103082,12.333418902602407
8887,drone,36.24915937654885,12.249160356747907
8887,scout,21.267989050131774,33.853895871551785
8887,rover,18.495229019606015,12.336916839046173
8888,drone,36.24915937654885,12.249160356747907
8888,scout,21.26810655099056,33.85422308796119
8888,rover,18.49524336818121,12.34041477548994
8889,drone,36.24915937654885,12.249160356747907
8889,scout,21.268224051849344,33.85455030437059
8889,rover,18.495257716756406,12.343912711933706
8890,drone,36.24915937654885,12.249160356747907
8890,scout,21.26834155270813,33.85487752077999
8890,rover,18.4952720653316,12.347410648377473
8891,drone,36.24915937654885,12.249160356747907
8891,scout,21.268459053566914,33.855204737189396
8891,rover,18.495286413906797,12.350908584821239
8892,drone,36.24915937654885,12.249160356747907
8892,scout,21.2685765544257,33.8555319535988
8892,rover,18.495300762481993,12.354406521265005
8893,drone,36.24915937654885,12.249160356747907
8893,scout,21.268694055284485,33.8558591700082
8893,rover,18.495315111057188,12.357904457708772
8894,drone,36.24915937654885,12.249160356747907
8894,scout,21.26881155614327,33.856186386417605
8894,rover,18.495329459632384,12.361402394152538
8895,drone,36.24915937654885,12.249160356747907
8895,scout,21.268929057002055,33.85651360282701
8895,rover,18.49534380820758,12.364900330596305
8896,drone,36.24915937654885,12.249160356747907
8896,scout,21.26904655786084,33.85684081923641
8896,rover,18.495358156782775,12.368398267040071
8897,drone,36.24915937654885,12.249160356747907
8897,scout,21.269164058719625,33.85716803564581
8897,rover,18.49537250535797,12.371896203483837
8898,drone,36.24915937654885,12.249160356747907
8898,scout,21.26928155957841,33.857495252055216
8898,rover,18.495386853933166,12.375394139927604
8899,drone,36.24915937654885,12.249160356747907
8899,scout,21.269399060437195,33.85782246846462
8899,rover,18.49540120250836,12.37889207637137
8900,drone,36.24915937654885,12.249160356747907
8900,scout,21.26951656129598,33.85814968487402
8900,rover,18.495415551083557,12.382390012815137
8901,drone,36.24915937654885,12.249160356747907
